Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDS39,OUT018,2275.6614562529976
FDW58,OUT045,1800.2118531380765
FDG22,OUT019,721.3368146846078
FDG31,OUT017,968.3098487652205
NCV53,OUT027,4213.886138165719
DRJ37,OUT035,2283.22192073879
FDV07,OUT035,1796.735096604123
FDW52,OUT018,2546.7782187714874
FDT15,OUT045,2923.1387411931973
FDD02,OUT018,1734.214941928425
FDM16,OUT035,1225.8348351368732
NCE55,OUT046,2473.7085525259936
FDB57,OUT018,3471.014275598205
FDQ04,OUT013,756.9399679560192
FDQ47,OUT019,-340.42955555580556
FDY14,OUT019,4027.0580218612995
DRK37,OUT017,2947.7601060460293
FDO25,OUT017,2892.0884955201
FDL57,OUT046,4039.64981653597
NCK29,OUT018,1526.7848252276308
FDK46,OUT027,4533.682947707919
NCB43,OUT010,2384.366645920465
DRE01,OUT027,3479.429827534659
FDC46,OUT018,2463.6377937884063
FDQ23,OUT045,1781.142128155403
FDX38,OUT049,837.7012585154553
FDG60,OUT018,3501.275018480337
FDW55,OUT017,3923.69629098969
FDP39,OUT013,900.485606436956
FDB20,OUT018,1154.3125317004015
FDV21,OUT017,1350.205579029389
FDZ02,OUT013,1805.3843769899613
FDP19,OUT027,1692.1758156638134
FDA38,OUT035,3911.865125192755
FDH22,OUT045,1624.5996978174844
DRM11,OUT045,4050.7408224289757
FDO12,OUT027,3505.6472607743963
FDT14,OUT049,1576.7690388672418
FDW34,OUT010,3832.281449762082
FDG04,OUT027,3375.899843852563
FDW59,OUT018,1361.4995755249947
FDR33,OUT018,1743.98445796522
FDP32,OUT013,2480.9823044739496
FDL13,OUT027,3843.291166714771
FDD22,OUT013,1771.0448880662989
FDV40,OUT027,1583.7830836910034
NCD55,OUT046,827.1379264524985
FDQ20,OUT010,731.5121142747012
FDD28,OUT045,902.662645161934
FDC39,OUT045,2796.5969065301724
NCR17,OUT049,2007.5524815459503
DRO35,OUT018,1784.732920860759
FDF40,OUT049,4020.0562169171426
FDR31,OUT018,2202.3634652523506
NCQ41,OUT017,3201.6124702935776
FDP38,OUT046,944.9135437499208
NCU54,OUT027,3289.997879638311
FDG22,OUT018,460.18239413489937
DRK59,OUT013,3775.575735881601
FDC37,OUT046,1791.1030258674327
NCO42,OUT013,2554.382543302505
NCT42,OUT017,2434.5244750897764
FDX27,OUT035,1619.651569803278
FDV40,OUT018,1196.7382705021264
FDT45,OUT027,1054.8426174594933
FDS47,OUT019,805.6079081200551
FDR45,OUT035,3800.709354621129
FDB03,OUT045,3227.555314804231
FDO49,OUT035,879.2095714137176
FDU60,OUT027,2803.777611583333
FDB26,OUT018,793.2286600928346
FDB46,OUT017,3082.321919142305
FDQ37,OUT019,2803.367551395313
FDN03,OUT017,4010.761406571284
NCX30,OUT045,3970.803002142169
FDK32,OUT019,2469.0134162570685
DRM47,OUT013,3256.3281640127752
NCO02,OUT046,1022.1911057327052
FDP04,OUT013,1359.9541923018369
NCO43,OUT049,1672.3075231755938
FDD59,OUT013,1414.3500498495378
FDQ10,OUT017,2689.25267574345
FDW45,OUT035,2306.510537464008
NCK30,OUT049,3971.201333979363
FDU31,OUT018,3390.914204812332
NCQ17,OUT019,1946.6583402069045
FDN01,OUT017,2594.0833193235885
FDZ19,OUT049,2611.849593893905
DRG37,OUT017,2483.7956418480862
FDE32,OUT045,550.9826276910353
FDO34,OUT049,2724.4860563687653
FDM04,OUT019,1252.0653537110484
FDZ25,OUT049,2791.82403502773
FDU08,OUT049,1706.3729775161337
NCW30,OUT045,4262.934903076111
NCM18,OUT013,1009.2999281768098
FDS22,OUT035,729.3550311473009
NCH18,OUT017,3804.456890524354
FDC23,OUT013,3109.134305836993
FDY46,OUT013,3093.5705692439115
NCU06,OUT046,3518.258133260202
FDX57,OUT045,1521.972254922097
FDX36,OUT027,3392.237196004531
FDL16,OUT045,189.2507965490986
FDT16,OUT010,4003.245092131994
FDN16,OUT018,1447.552412996738
FDC03,OUT046,3058.337324990949
DRF60,OUT013,3936.025264631742
FDS27,OUT027,3458.2750010330346
FDP33,OUT010,3554.292002891212
FDJ36,OUT018,1108.9988380622126
NCR42,OUT013,779.2954847095571
FDV14,OUT017,1262.4611491450523
NCP42,OUT035,3202.4071720481006
FDB50,OUT027,998.3663103688887
NCC30,OUT027,3101.4522476215134
FDA23,OUT018,1515.6241134600095
FDW16,OUT017,1367.123367333861
FDQ52,OUT010,3222.748475201377
FDB58,OUT049,2461.6572636696037
NCP29,OUT049,795.8864851984181
NCM05,OUT045,4116.507203388308
FDO25,OUT013,3187.383586025331
NCM54,OUT046,2265.994421721418
NCL54,OUT046,3002.0123218327317
FDL39,OUT010,2612.8668365050835
FDF53,OUT018,2519.5219700800662
NCQ42,OUT035,1976.6763740441384
FDF58,OUT013,1363.3691400706084
FDZ04,OUT035,1043.2748937049473
FDE26,OUT019,1988.9641291359294
FDS60,OUT017,2768.6369037239456
FDV58,OUT017,2644.5739480200427
FDM04,OUT045,837.4757628231455
FDE08,OUT035,2234.1295879763566
NCB43,OUT049,2690.784661247031
FDU11,OUT010,1510.747063287341
FDF22,OUT019,3329.0549024153624
FDE24,OUT013,2205.737871918609
DRJ49,OUT046,2313.4391962081354
NCQ53,OUT035,3768.507446078871
NCL41,OUT013,799.4265127274666
FDR22,OUT013,2042.2620696025697
FDH04,OUT035,1624.205536199046
DRH15,OUT045,429.30883633554186
FDY40,OUT049,1015.7571251880508
NCI17,OUT035,1104.6253779278231
NCC18,OUT013,3111.64209337021
FDY28,OUT027,3081.2024280988735
FDB45,OUT027,1989.354775315227
NCL30,OUT018,1860.1218996085918
FDM10,OUT017,3103.0752514823253
FDH22,OUT027,1844.5075516373472
NCZ53,OUT017,3033.193959722663
NCI18,OUT013,3813.622183102929
FDH14,OUT027,2470.337034366934
FDR36,OUT027,593.8114095987148
FDW01,OUT045,2295.026482814792
FDK02,OUT027,1826.2463067140961
FDJ02,OUT018,2286.0605147555507
FDU55,OUT013,4318.128609767369
NCV18,OUT027,1310.7492440627393
FDH14,OUT018,2059.1300055085885
FDZ37,OUT045,1549.9369203154274
FDX49,OUT049,3484.8635643952366
NCD43,OUT046,1879.3652908340264
FDZ07,OUT013,951.8159313922661
FDK43,OUT035,2067.854266567494
FDR32,OUT018,3354.482716000857
FDT39,OUT013,2797.294522827182
NCV54,OUT017,1894.791335900798
FDF38,OUT018,668.1655904736726
FDV60,OUT046,2805.7139512021313
FDH44,OUT027,2611.0028582903033
FDS21,OUT046,1116.354593662396
NCL41,OUT045,596.2360948458445
FDM46,OUT017,928.6846816962825
FDU27,OUT045,192.8169193651338
NCJ54,OUT017,3541.53346379735
DRG51,OUT018,2674.460068494067
NCA29,OUT019,2905.899941808395
FDR47,OUT045,2836.4900418802463
NCL19,OUT027,2607.1041378803347
DRG01,OUT049,1447.7396422790407
FDG10,OUT046,1186.7443583503555
NCV05,OUT049,2531.0001106004565
NCH18,OUT019,3917.0276726480915
FDV14,OUT018,1238.4679941697395
DRJ23,OUT035,2950.739749902692
DRJ11,OUT046,2852.4965588869927
FDZ03,OUT017,2696.643238709479
FDI27,OUT010,671.3293839271755
FDJ14,OUT018,1194.9425097634994
FDU32,OUT017,1945.8463967520147
FDD47,OUT027,2494.474391330652
DRF36,OUT035,3047.2505502191125
FDM21,OUT046,3996.5075167808063
FDV10,OUT018,528.7236994053346
FDH60,OUT018,2764.802627943689
FDX47,OUT010,2495.4249536714706
FDT19,OUT019,2036.6252406329477
FDO11,OUT045,4037.732595051155
FDH24,OUT027,2829.206837171161
FDL02,OUT018,1297.1196466951078
FDB02,OUT049,2903.1315340777146
FDA43,OUT046,3068.092415878451
FDG52,OUT045,649.1710969869891
DRC12,OUT013,3192.3577550709633
FDY37,OUT018,2204.376461031421
NCU18,OUT045,2170.8619594507036
FDU09,OUT035,803.0964294590849
DRJ25,OUT027,552.4552821567631
DRE12,OUT018,1622.3438900703404
DRL47,OUT017,1896.4253453800993
DRK01,OUT046,1547.0253570963941
FDC22,OUT019,2366.99671383058
FDG44,OUT013,834.9237422220831
FDW04,OUT035,1995.0267303612236
FDK09,OUT049,3397.748810638106
NCN43,OUT035,2077.706674908859
FDG04,OUT049,3165.7166285525054
FDH32,OUT010,1184.353652383339
DRI47,OUT017,2327.904794407841
DRE15,OUT013,1525.0685417051027
FDY11,OUT035,1159.7931063959695
FDO60,OUT049,764.054681902453
FDQ20,OUT018,663.2412361258866
FDO57,OUT027,2488.972637615858
FDT14,OUT019,1320.2323464987348
FDA57,OUT049,683.3148853773746
DRN35,OUT017,425.6225783637856
FDJ03,OUT046,756.5677082961083
FDX28,OUT017,1205.6478530000495
DRE25,OUT045,1305.480730850988
FDR09,OUT046,3977.353478489047
FDB23,OUT035,3671.992123651038
FDO08,OUT045,2551.683271487953
FDQ23,OUT049,1769.242552579377
FDW04,OUT013,2228.4048560447845
DRK13,OUT010,2507.9088494484495
NCL17,OUT027,2374.114746405423
FDY21,OUT035,2439.5203749910434
FDJ38,OUT027,3413.6131315771418
FDA37,OUT019,1998.228220960773
FDV43,OUT013,761.2179021802294
FDL36,OUT046,1369.3229044868312
FDD53,OUT045,645.8922478043023
FDZ19,OUT010,2364.161874346213
FDV21,OUT045,1423.1729871101634
NCL54,OUT018,2837.3938365792674
DRI47,OUT027,2621.958928098171
DRG03,OUT049,2410.2703045913877
FDG21,OUT013,2085.096954685916
FDW03,OUT018,1694.769716278519
NCI55,OUT046,2098.3688241637938
DRC36,OUT019,2846.4677652841565
FDH22,OUT017,1581.8818148505816
FDV20,OUT045,1909.7381652944678
NCU41,OUT027,3238.595412124527
FDN46,OUT027,1437.756758146421
FDK50,OUT045,2654.5823451912147
NCA05,OUT027,2653.8912418278705
DRH01,OUT018,2367.627137731386
FDT08,OUT018,2237.0858284414717
FDM08,OUT018,3404.539441588251
FDZ07,OUT035,705.8369328715708
FDS22,OUT017,739.1316178114612
FDV35,OUT027,2327.1846793656005
FDI28,OUT010,1290.5724546745223
FDW58,OUT027,2108.238163339178
FDT52,OUT045,3859.461306303496
FDY34,OUT046,2823.4291963486576
FDR10,OUT046,2731.617828798593
FDK57,OUT017,1690.0567025631863
FDR02,OUT027,2068.1626886425693
FDX49,OUT046,3536.447264662718
FDQ20,OUT046,817.4760554434652
DRK23,OUT045,3863.05575855172
NCW06,OUT046,3040.577927745191
FDR31,OUT017,2257.5624470500006
NCE43,OUT013,2604.620493103688
DRO59,OUT027,1412.8164327742452
FDN09,OUT049,3920.599709555121
FDR11,OUT046,2179.7007108817197
FDO57,OUT013,2424.027235759713
NCX18,OUT017,3182.941411583819
FDB05,OUT018,3683.5725268538627
FDQ08,OUT018,970.6265561872533
NCG43,OUT035,1289.1735840117035
FDJ56,OUT013,1214.9849680630614
FDA13,OUT010,229.53903919618824
FDO56,OUT017,1786.0263451874343
FDB37,OUT018,3843.65730554079
FDZ02,OUT018,1501.173380995937
FDQ24,OUT046,3849.2083130629762
FDM16,OUT013,1463.8280883148072
FDU35,OUT049,1498.682666029239
FDT35,OUT035,2428.948037876893
NCX30,OUT049,3991.709194403418
FDG04,OUT017,3054.296262939879
FDI12,OUT035,1111.7095356045866
FDE35,OUT035,972.1279372660392
NCP14,OUT027,1619.2158743407235
NCY53,OUT045,1640.2118946765804
FDP49,OUT017,726.7813830719424
FDQ04,OUT017,469.1487615490514
FDM39,OUT035,2788.206223274705
FDO58,OUT019,2685.5149004849154
FDC56,OUT017,1497.61333784202
NCQ54,OUT046,2825.7868612964303
FDV10,OUT027,825.2719463532194
NCK17,OUT046,764.2464731565487
NCF55,OUT027,932.8348704220662
FDV33,OUT013,4385.685428473425
NCH29,OUT019,1690.7556988282158
FDA37,OUT027,2171.831630945675
FDH46,OUT018,1568.8981742495234
FDS25,OUT035,1326.7783477741286
FDH04,OUT027,1811.202140665784
FDX52,OUT046,3101.8370636493637
NCD42,OUT017,659.5796898868211
FDW47,OUT017,1838.8107813716888
FDL25,OUT027,1322.2725526214454
NCJ06,OUT010,1856.9138341749058
FDY09,OUT013,3015.538357790476
FDS40,OUT046,862.0867977871785
FDH41,OUT017,3166.8807929509276
FDG38,OUT035,1308.926803036804
FDU03,OUT027,2868.8461190259004
FDV20,OUT046,1980.4410273836838
DRB13,OUT045,3211.356363331175
NCQ30,OUT013,2208.3394233214094
NCH06,OUT013,3917.8149854466355
FDU50,OUT018,1933.6753217006262
NCO42,OUT019,2533.0829309084656
FDW09,OUT018,1257.9719890022643
FDH04,OUT013,1835.5807010458957
FDC21,OUT045,1703.9442243768244
FDL21,OUT049,849.7505506989874
FDM46,OUT010,561.3194017259448
FDT22,OUT019,514.5922755726751
FDB28,OUT035,2911.393562997997
FDI12,OUT018,1075.5414010729291
FDA28,OUT045,1962.4206716693734
FDF59,OUT013,2109.406808685737
FDM45,OUT027,1972.6476542598975
FDQ56,OUT017,1012.0346072832472
FDR46,OUT049,1893.2237124422536
FDT01,OUT013,2912.457495452465
FDD16,OUT027,1464.5244486755182
NCU30,OUT010,2579.657254908445
FDM40,OUT010,1327.8252330466858
FDI56,OUT035,1262.1105435866957
NCS30,OUT013,2043.2872100760142
FDU08,OUT017,1592.9954214447498
FDX51,OUT027,3409.244496256004
FDA43,OUT045,3016.0883222509474
FDX59,OUT010,430.40820401446763
FDC37,OUT018,1622.753467888022
FDP58,OUT013,3250.129269407149
NCY42,OUT035,2392.7009733359264
FDF21,OUT018,2839.7673460736914
FDU10,OUT027,850.9462415687703
DRL47,OUT018,1863.0190534066023
FDA58,OUT018,3863.1608425265404
FDJ22,OUT049,3004.576218917482
FDK50,OUT046,2701.56665591849
FDO38,OUT035,1065.0062572760144
DRF60,OUT035,3719.8455479318873
NCZ42,OUT019,4062.3765898608326
FDD35,OUT049,2010.6178679967634
FDL25,OUT045,1115.1807494968525
FDJ16,OUT013,828.3788450533757
DRK59,OUT049,3616.388601923274
FDI50,OUT046,3789.5724021595634
NCB19,OUT045,1214.6916999295645
DRI37,OUT035,629.5535818103781
FDA14,OUT027,2476.342592658806
FDC08,OUT018,3181.8456674887675
FDS45,OUT046,1838.9342142388668
FDI21,OUT049,1043.1291843542058
DRJ47,OUT035,2690.025496078477
DRE37,OUT027,2985.914282054826
FDT55,OUT018,2396.8669945920738
NCG42,OUT027,2291.6364537181616
FDA31,OUT049,2475.554813290746
NCW42,OUT046,3732.572638616817
FDF50,OUT017,2719.003338647417
FDK56,OUT049,2613.2105048317208
FDX10,OUT035,251.82027598756758
NCK07,OUT027,2792.512428238595
FDZ49,OUT017,3030.384843477299
FDR33,OUT013,2040.1329912978472
FDO44,OUT018,1862.999167684713
FDA20,OUT046,2943.131979422207
NCL30,OUT045,1970.6609225118518
FDI05,OUT019,616.2098137643734
FDQ12,OUT018,3539.6024513366174
FDH47,OUT017,1650.6986927198232
FDH34,OUT018,2916.373816439398
FDF29,OUT046,2244.7093038548737
FDG40,OUT018,481.2602911432841
NCE18,OUT017,3968.759931758752
FDP21,OUT010,3072.4674958005126
FDY50,OUT013,1263.9452896692637
FDB36,OUT049,2329.3667960010207
NCZ29,OUT049,1918.6163773087465
FDU20,OUT018,1854.2544482212033
FDO56,OUT013,2083.581312941802
FDW31,OUT049,3169.5667092440417
DRH59,OUT013,1348.4057070933886
NCB30,OUT017,3115.703853293373
FDK43,OUT027,2337.352855657995
FDW43,OUT045,3664.508932978246
NCL19,OUT017,2276.7484556258205
FDJ27,OUT046,1282.3177448461392
FDC45,OUT046,2309.770422266418
FDY40,OUT035,595.5636543209221
NCM41,OUT035,1452.0822627649504
NCK18,OUT019,2977.2203333167236
FDP37,OUT049,1629.4519711301473
FDA27,OUT027,4312.9996736944195
NCX30,OUT035,3921.7666639170457
FDR09,OUT017,3786.633275067881
FDG08,OUT027,2411.7320290719363
NCU30,OUT013,2890.3341752868146
FDB16,OUT017,1351.6238299816978
FDM16,OUT017,1182.2289422516296
FDC48,OUT013,1655.5121876451085
NCF18,OUT046,2826.957371345223
FDU46,OUT018,1452.7950987599252
FDH41,OUT018,3130.6611253417323
NCN42,OUT010,2404.133183289665
FDU49,OUT046,1496.1305646474066
FDB20,OUT027,1444.4503332482054
FDG50,OUT019,1739.18926635151
FDW20,OUT045,1978.0210151186693
NCO55,OUT049,1560.1919212920475
FDX48,OUT046,2510.9382609009335
FDU48,OUT046,2082.7318721523225
FDR48,OUT019,1792.5519033981727
FDK27,OUT013,2320.20030926885
FDT35,OUT013,2617.098056930892
FDN12,OUT049,1599.4630328886087
NCE31,OUT019,-451.81785762459185
FDL21,OUT017,750.8057558411783
FDV56,OUT017,1746.3503881013166
FDR16,OUT017,3075.0046975339574
NCP41,OUT049,1874.3912376518783
FDJ27,OUT013,1443.3891302742559
FDA07,OUT017,1962.5456484656024
FDK55,OUT049,1508.5665084892971
FDM33,OUT049,3302.0379450806176
FDY46,OUT046,2965.5796033715305
FDD36,OUT046,2036.3032602333624
FDB12,OUT027,1576.6262308385958
FDF28,OUT019,2126.6795603378378
NCE07,OUT019,2594.978928625409
FDW50,OUT027,2698.7219546911765
NCW18,OUT017,3572.067299046317
NCJ17,OUT019,583.9164603423596
DRZ24,OUT010,1569.6114394543729
FDS07,OUT035,1999.0879879862332
NCW05,OUT010,797.2078070885218
FDZ22,OUT018,1242.775816678084
FDK02,OUT046,2142.5491747329834
FDZ45,OUT027,3531.625870407617
FDL25,OUT046,1159.984161549979
FDS08,OUT045,2753.7910894411434
NCZ42,OUT027,4088.556623092776
FDX57,OUT035,1474.7054101949143
FDF21,OUT046,3008.5962456116504
FDJ56,OUT018,855.9983427802472
FDX10,OUT013,479.1426300703897
DRG48,OUT035,2440.514504435996
DRN37,OUT046,2490.7277849321545
NCY41,OUT018,309.22771553255734
FDN28,OUT045,1745.981823449165
FDE34,OUT045,2593.4582859326547
FDR10,OUT045,2712.9173744222026
FDC32,OUT017,1126.149886400326
DRG13,OUT046,2668.311985313314
FDP59,OUT049,1604.6813070603203
NCT53,OUT010,2549.8414039905256
FDL57,OUT027,4179.000832142599
FDN32,OUT010,3029.7091275659077
FDK09,OUT018,3251.7089711909102
FDA52,OUT010,2074.6780461399467
FDC57,OUT049,2996.989124140422
FDI09,OUT035,3307.9916505007386
NCB07,OUT046,2998.4216633658143
FDP26,OUT035,1206.62642544333
FDP40,OUT027,2055.9055768616417
FDL15,OUT013,2559.682061264706
FDV07,OUT046,2053.311568937661
FDS03,OUT017,842.0322084605323
FDE50,OUT049,3059.1810523407803
FDQ15,OUT017,666.5241219513664
FDQ33,OUT010,1935.1513500288602
FDT22,OUT013,844.9809310489
DRO35,OUT035,1868.0497631547732
FDJ41,OUT049,4283.896253259027
FDQ27,OUT035,1681.214315575984
FDC26,OUT017,1352.5239849785175
NCF43,OUT027,2693.4533337480643
NCR50,OUT035,2495.051274814665
FDE39,OUT018,1863.9938524212084
FDN49,OUT027,529.016405119055
DRG11,OUT035,1533.3123605149667
NCA18,OUT049,1857.2153695409652
FDM36,OUT018,2555.7820729975538
FDW32,OUT017,1034.7234953175903
NCQ18,OUT010,780.8720474570946
FDX14,OUT027,1313.3194704217676
FDD46,OUT017,1933.6713775361059
FDI34,OUT019,3411.2103829923
NCJ17,OUT035,868.5667310625358
FDB52,OUT035,4051.32606068112
FDV55,OUT018,2096.8005656343194
FDC57,OUT046,2999.818924293322
FDB29,OUT046,1834.982951972157
NCO43,OUT035,1591.5931337660113
FDG44,OUT045,624.7015185690034
FDJ34,OUT045,1782.5695733944158
FDH40,OUT049,1202.453709329522
NCD07,OUT027,1959.2302300846895
FDB41,OUT017,398.4263345851723
FDH47,OUT018,1035.2874972092723
DRK37,OUT035,3002.5766894406916
FDM25,OUT019,2740.1994622362763
NCX06,OUT045,2976.8879875019775
NCS05,OUT017,2145.879723022841
FDS39,OUT045,2381.2690021017224
FDC47,OUT027,3463.184021626239
FDG20,OUT013,2632.7074775610017
DRL23,OUT017,1715.1801248485572
FDY33,OUT013,2455.4963659302375
NCH18,OUT045,3853.477076721014
FDX47,OUT035,2506.3620142492873
NCB06,OUT045,2311.653005083994
FDP36,OUT049,1056.6355202331943
FDW44,OUT018,2678.6920876369586
NCU41,OUT018,2856.1295879278878
NCS17,OUT046,1400.2995476553333
FDD46,OUT035,2028.5525456716532
FDE45,OUT017,2750.7889806250278
FDI09,OUT017,3255.599414389526
NCJ54,OUT010,3498.6591670672133
NCA29,OUT018,2708.237476066948
NCN41,OUT027,2142.779415997953
FDY34,OUT035,2728.9731243614806
NCG55,OUT035,1815.7867080540746
DRM49,OUT046,338.7549440807852
NCB42,OUT049,2038.183798180955
FDE58,OUT045,1781.9939737892528
DRJ25,OUT013,531.6003267710839
FDS47,OUT010,639.5487671930168
FDY21,OUT049,2562.9705816944806
NCI54,OUT013,2003.3481205871103
FDO24,OUT017,1835.0311909745542
FDY43,OUT035,2380.4391169319024
FDF35,OUT018,1086.7748721568132
NCP29,OUT019,564.6762986982794
FDN28,OUT027,1914.2603528228865
FDJ50,OUT018,868.729436249796
FDQ14,OUT027,2537.414679511181
FDC37,OUT035,1723.2191369544926
FDN08,OUT046,1778.9053433286608
FDD04,OUT035,2397.6310708122364
FDW34,OUT018,3792.53823477892
FDP04,OUT017,1099.2413928753522
NCG07,OUT017,2854.4064778171232
NCN14,OUT018,2554.137156143286
FDJ16,OUT045,633.6116564104741
NCM42,OUT045,1837.5156372450474
NCF19,OUT046,909.9063286591663
FDY21,OUT018,2403.501792982828
FDY19,OUT035,1785.9902842024567
FDV09,OUT045,2478.424027818597
FDA28,OUT013,2383.798030665108
FDC38,OUT018,1640.0406277256661
FDL28,OUT045,3554.2571839628617
NCH43,OUT049,3362.60051758197
NCN53,OUT045,665.3751448209841
NCW05,OUT017,1131.6634497339837
NCO30,OUT018,2922.113557901732
FDT04,OUT019,197.97383281358998
FDB27,OUT018,2977.7209584116863
NCK07,OUT013,2819.7271867117597
NCA53,OUT013,1198.3439356001218
FDB33,OUT018,2537.016966175146
FDU37,OUT017,939.3770018606665
FDR13,OUT035,1884.5809888057302
FDE45,OUT049,2869.0949670020455
FDV37,OUT017,2836.8885075738144
FDX44,OUT019,1525.6315203890808
NCL06,OUT017,3902.9130171891884
FDJ28,OUT045,3104.6632710883932
FDX55,OUT049,3420.337932855142
NCK17,OUT018,602.0520370883278
FDH52,OUT035,991.7549434056309
FDN13,OUT027,1348.0576429143475
FDK44,OUT018,2235.5376939233465
FDU16,OUT046,1277.820718336141
FDZ07,OUT017,652.8221500719046
NCN06,OUT027,2487.7882644815145
FDH02,OUT010,1570.272973460611
NCW18,OUT045,3892.40614087824
FDH57,OUT013,2311.1197268996766
FDV35,OUT045,2030.4211628488156
NCU29,OUT013,2609.6390169499136
NCP02,OUT046,1042.9000120811143
FDN44,OUT013,2840.4244223099777
FDX03,OUT018,526.6581676648966
FDR11,OUT010,1689.933218175327
FDA36,OUT046,3189.2211867024307
FDP58,OUT027,3245.8261421962234
FDH31,OUT045,1661.727275828991
FDH34,OUT035,3005.871356106709
FDS13,OUT035,3788.7436703757776
FDT01,OUT018,3449.6372285250254
FDY09,OUT049,2889.6962934276635
FDV33,OUT027,4359.834912853868
NCW29,OUT010,2061.823296917988
NCN17,OUT045,1809.1396927552596
FDX01,OUT046,2040.1365530816693
FDL03,OUT049,3295.5511801826724
DRL59,OUT049,1000.5857508984664
DRM11,OUT027,4252.2312358364725
FDA43,OUT049,3060.505655722529
FDZ56,OUT010,2714.7891061322407
FDI44,OUT018,868.0988661966585
FDB50,OUT013,972.6286914794364
FDU15,OUT019,789.2071635690627
NCJ19,OUT019,1347.2234138406275
FDD48,OUT013,2107.9825337466646
